dataset,method,graph,target,n,n_errors,error_rate,teacher_gold_alignment,dimension,js_divergence_bits,cramers_v,chi2,chi2_p_value,legacy_weighted_sd,legacy_separability,n_correct,n_incorrect,pct_correct_by_quadrant,quadrant_share_pct
stanfordnlp_sst2,subgraphx,constituency,teacher_agreement,872,62,0.07110091743119262,0.9174311926605505,Dimension 4 (fidelity),0.14771919075064974,0.1752347584627533,26.77669634009155,1.5329015662085312e-06,4.503416591846739,6.36879282120568,810,62,"{""Faithful"": 85.71, ""Redundant"": 89.95, ""Incomplete"": 0.0, ""Unfaithful"": 99.63}","{""Faithful"": 0.8, ""Redundant"": 68.46, ""Incomplete"": 0.0, ""Unfaithful"": 30.73}"
stanfordnlp_sst2,subgraphx,constituency,gold_label,872,96,0.11009174311926606,0.9174311926605505,Dimension 3 (consistency),0.02188598216785162,0.14241143390619676,17.68504639429501,0.000510779180216202,4.457535919601959,6.303907752266317,776,96,"{""Sufficient-Necessary"": 65.52, ""Sufficient-Redundant"": 89.63, ""Insufficient-Necessary"": 81.82, ""Insufficient-Redundant"": 90.29}","{""Sufficient-Necessary"": 3.33, ""Sufficient-Redundant"": 56.42, ""Insufficient-Necessary"": 1.26, ""Insufficient-Redundant"": 38.99}"
stanfordnlp_sst2,subgraphx,constituency,gold_label,872,96,0.11009174311926606,0.9174311926605505,Dimension 4 (fidelity),0.05893160635468709,0.16028552002188834,22.40294259381521,1.3654092056405472e-05,5.017002099425932,7.095112411462445,776,96,"{""Faithful"": 71.43, ""Redundant"": 85.93, ""Incomplete"": 0.0, ""Unfaithful"": 96.27}","{""Faithful"": 0.8, ""Redundant"": 68.46, ""Incomplete"": 0.0, ""Unfaithful"": 30.73}"
stanfordnlp_sst2,subgraphx,skipgrams,teacher_agreement,872,72,0.08256880733944949,0.9174311926605505,Dimension 3 (consistency),0.1115013817362854,0.2859037030528895,71.2780887096774,3.3278189953587813e-16,7.868909258336412,11.128318194222567,800,72,"{""Sufficient-Necessary"": 60.0, ""Sufficient-Redundant"": 94.76, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 78.57}","{""Sufficient-Necessary"": 3.44, ""Sufficient-Redundant"": 85.32, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 11.24}"
stanfordnlp_sst2,subgraphx,skipgrams,teacher_agreement,872,72,0.08256880733944949,0.9174311926605505,Dimension 4 (fidelity),0.0013875232009086154,0.016360237429055957,0.23339722553699283,0.8898533431884326,0.4502817641024573,0.6367945776829778,800,72,"{""Faithful"": 100.0, ""Redundant"": 91.77, ""Incomplete"": 0.0, ""Unfaithful"": 90.62}","{""Faithful"": 0.23, ""Redundant"": 96.1, ""Incomplete"": 0.0, ""Unfaithful"": 3.67}"
stanfordnlp_sst2,subgraphx,skipgrams,gold_label,872,106,0.12155963302752293,0.9174311926605505,Dimension 3 (consistency),0.04232846716393566,0.20179918414208523,35.51037814819858,1.9454468037741178e-08,6.594323347234313,9.325781512332311,766,106,"{""Sufficient-Necessary"": 56.67, ""Sufficient-Redundant"": 90.05, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 80.61}","{""Sufficient-Necessary"": 3.44, ""Sufficient-Redundant"": 85.32, ""Insufficient-Necessary"": 0.0, ""Insufficient-Redundant"": 11.24}"
stanfordnlp_sst2,subgraphx,skipgrams,gold_label,872,106,0.12155963302752293,0.9174311926605505,Dimension 4 (fidelity),0.009014125507812106,0.05697398290716439,2.8305422830827105,0.2428597551523408,1.8617759396148605,2.6329487839032484,766,106,"{""Faithful"": 100.0, ""Redundant"": 87.47, ""Incomplete"": 0.0, ""Unfaithful"": 96.88}","{""Faithful"": 0.23, ""Redundant"": 96.1, ""Incomplete"": 0.0, ""Unfaithful"": 3.67}"
stanfordnlp_sst2,subgraphx,syntactic,teacher_agreement,872,71,0.08142201834862384,0.9174311926605505,Dimension 3 (consistency),0.126401345235273,0.2883228453096268,72.4894150471268,1.2504683643983862e-15,7.885114472819062,11.151235828325095,801,71,"{""Sufficient-Necessary"": 71.28, ""Sufficient-Redundant"": 95.22, ""Insufficient-Necessary"": 75.0, ""Insufficient-Redundant"": 80.95}","{""Sufficient-Necessary"": 10.78, ""Sufficient-Redundant"": 83.94, ""Insufficient-Necessary"": 0.46, ""Insufficient-Redundant"": 4.82}"
stanfordnlp_sst2,subgraphx,syntactic,teacher_agreement,872,71,0.08142201834862384,0.9174311926605505,Dimension 4 (fidelity),0.018796315139814983,0.11451497185760035,11.435127895764984,0.0032877101884150467,3.1317797969812227,4.429005463256904,801,71,"{""Faithful"": 76.47, ""Redundant"": 92.55, ""Incomplete"": 0.0, ""Unfaithful"": 89.47}","{""Faithful"": 3.9, ""Redundant"": 93.92, ""Incomplete"": 0.0, ""Unfaithful"": 2.18}"
stanfordnlp_sst2,subgraphx,syntactic,gold_label,872,109,0.125,0.9174311926605505,Dimension 3 (consistency),0.10299312661963829,0.3030442010073655,80.08080693037591,2.9491923293357707e-17,10.022244901571984,14.173594665227705,763,109,"{""Sufficient-Necessary"": 61.7, ""Sufficient-Redundant"": 91.8, ""Insufficient-Necessary"": 75.0, ""Insufficient-Redundant"": 71.43}","{""Sufficient-Necessary"": 10.78, ""Sufficient-Redundant"": 83.94, ""Insufficient-Necessary"": 0.46, ""Insufficient-Redundant"": 4.82}"
stanfordnlp_sst2,subgraphx,syntactic,gold_label,872,109,0.125,0.9174311926605505,Dimension 4 (fidelity),0.01796925229732456,0.1280848171368685,14.305788172218955,0.0007825959008133575,4.236007160841727,5.99061877717192,763,109,"{""Faithful"": 67.65, ""Redundant"": 88.52, ""Incomplete"": 0.0, ""Unfaithful"": 78.95}","{""Faithful"": 3.9, ""Redundant"": 93.92, ""Incomplete"": 0.0, ""Unfaithful"": 2.18}"
stanfordnlp_sst2,subgraphx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,Dimension 3 (consistency),0.12057247943655214,0.29409481282340255,75.42081378663926,2.9438247186675666e-16,7.328196040877779,10.363634228738176,814,58,"{""Sufficient-Necessary"": 64.29, ""Sufficient-Redundant"": 95.95, ""Insufficient-Necessary"": 50.0, ""Insufficient-Redundant"": 88.39}","{""Sufficient-Necessary"": 4.82, ""Sufficient-Redundant"": 82.11, ""Insufficient-Necessary"": 0.23, ""Insufficient-Redundant"": 12.84}"
stanfordnlp_sst2,subgraphx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,Dimension 4 (fidelity),0.0033890291821922335,0.03898535421279323,1.3253160391805445,0.5154793576977192,0.9714293008151804,1.3738084920994413,814,58,"{""Faithful"": 83.33, ""Redundant"": 93.3, ""Incomplete"": 0.0, ""Unfaithful"": 95.56}","{""Faithful"": 0.69, ""Redundant"": 94.15, ""Incomplete"": 0.0, ""Unfaithful"": 5.16}"
stanfordnlp_sst2,subgraphx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,Dimension 3 (consistency),0.029981215367857625,0.16096760107188438,22.594015814698135,4.906720893359476e-05,5.0839995681418015,7.189861140365094,774,98,"{""Sufficient-Necessary"": 69.05, ""Sufficient-Redundant"": 90.5, ""Insufficient-Necessary"": 50.0, ""Insufficient-Redundant"": 85.71}","{""Sufficient-Necessary"": 4.82, ""Sufficient-Redundant"": 82.11, ""Insufficient-Necessary"": 0.23, ""Insufficient-Redundant"": 12.84}"
stanfordnlp_sst2,subgraphx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,Dimension 4 (fidelity),0.009673731350263046,0.07613951506800133,5.055180858177231,0.07985119578126869,2.4047899027294215,3.400886495097824,774,98,"{""Faithful"": 66.67, ""Redundant"": 88.55, ""Incomplete"": 0.0, ""Unfaithful"": 95.56}","{""Faithful"": 0.69, ""Redundant"": 94.15, ""Incomplete"": 0.0, ""Unfaithful"": 5.16}"
stanfordnlp_sst2,token_shap_llm,tokens,teacher_agreement,872,73,0.08371559633027525,1.0,Dimension 3 (consistency),0.054092274670722675,0.1788152681736499,27.882112915116494,3.844964510310807e-06,4.952482312314032,7.003867653487371,799,73,"{""Sufficient-Necessary"": 80.0, ""Sufficient-Redundant"": 94.44, ""Insufficient-Necessary"": 76.67, ""Insufficient-Redundant"": 91.67}","{""Sufficient-Necessary"": 9.17, ""Sufficient-Redundant"": 55.73, ""Insufficient-Necessary"": 3.44, ""Insufficient-Redundant"": 31.65}"
stanfordnlp_sst2,token_shap_llm,tokens,teacher_agreement,872,73,0.08371559633027525,1.0,Dimension 4 (fidelity),0.02424539444812019,0.12284459437272784,13.15917268767523,0.004304729360132012,3.4023139467235826,4.8115985269076225,799,73,"{""Faithful"": 80.28, ""Redundant"": 92.94, ""Incomplete"": 91.67, ""Unfaithful"": 92.08}","{""Faithful"": 8.14, ""Redundant"": 60.09, ""Incomplete"": 1.38, ""Unfaithful"": 30.39}"
stanfordnlp_sst2,token_shap_llm,tokens,gold_label,872,73,0.08371559633027525,1.0,Dimension 3 (consistency),0.054092274670722675,0.1788152681736499,27.882112915116494,3.844964510310807e-06,4.952482312314032,7.003867653487371,799,73,"{""Sufficient-Necessary"": 80.0, ""Sufficient-Redundant"": 94.44, ""Insufficient-Necessary"": 76.67, ""Insufficient-Redundant"": 91.67}","{""Sufficient-Necessary"": 9.17, ""Sufficient-Redundant"": 55.73, ""Insufficient-Necessary"": 3.44, ""Insufficient-Redundant"": 31.65}"
stanfordnlp_sst2,token_shap_llm,tokens,gold_label,872,73,0.08371559633027525,1.0,Dimension 4 (fidelity),0.02424539444812019,0.12284459437272784,13.15917268767523,0.004304729360132012,3.4023139467235826,4.8115985269076225,799,73,"{""Faithful"": 80.28, ""Redundant"": 92.94, ""Incomplete"": 91.67, ""Unfaithful"": 92.08}","{""Faithful"": 8.14, ""Redundant"": 60.09, ""Incomplete"": 1.38, ""Unfaithful"": 30.39}"
