dataset,method,graph,target,n,n_errors,error_rate,teacher_gold_alignment,regime,n_regime,n_errors_regime,error_rate_regime,ece,share_of_errors_in_regime,auroc_confidence,auroc_confidence_plus_explanation,auprc_confidence,auprc_confidence_plus_explanation,delta_auroc,delta_auroc_ci_low,delta_auroc_ci_high,delta_auprc,delta_auprc_ci_low,delta_auprc_ci_high
stanfordnlp_sst2,subgraphx,constituency,teacher_agreement,872,62,0.07110091743119262,0.9174311926605505,confidence>0.9,672,5,0.007440476190476164,,0.08064516129032258,,,,,,,,,,
stanfordnlp_sst2,subgraphx,constituency,teacher_agreement,872,62,0.07110091743119262,0.9174311926605505,confidence>0.95,600,3,0.0050000000000000044,,0.04838709677419355,,,,,,,,,,
stanfordnlp_sst2,subgraphx,constituency,gold_label,872,96,0.11009174311926606,0.9174311926605505,all,872,96,0.11009174311926606,0.04348172411459307,1.0,0.8080836554982818,0.7966467998281787,0.31480442642209544,0.29926405532209177,-0.011711773778512515,-0.03255811113960219,0.009646081701314218,-0.01601107471505737,-0.07234406299789577,0.03522297349413765
stanfordnlp_sst2,subgraphx,constituency,gold_label,872,96,0.11009174311926606,0.9174311926605505,confidence>0.9,672,34,0.05059523809523814,,0.3541666666666667,0.7273649271620873,0.6496404204314954,0.10915616890429636,0.08945801229033892,-0.07908376729041001,-0.1803145796362023,0.008160119663418647,-0.01981710599731955,-0.053244573406608126,0.010209122453003532
stanfordnlp_sst2,subgraphx,constituency,gold_label,872,96,0.11009174311926606,0.9174311926605505,confidence>0.95,600,24,0.040000000000000036,,0.25,0.726851851851852,0.6213831018518519,0.08367243239779433,0.09700894936100306,-0.10296889495613405,-0.24268637936457993,0.01006936222347608,0.022433755072598486,-0.02963039161199508,0.11478567910251047
stanfordnlp_sst2,subgraphx,skipgrams,teacher_agreement,872,72,0.08256880733944949,0.9174311926605505,all,872,72,0.08256880733944949,0.01488525413591929,1.0,0.9141840277777777,0.8884548611111112,0.40019472174364934,0.3890151904644862,-0.02621885947800674,-0.05932899382788868,0.00017702233057869394,-0.010220409127213463,-0.0877670929997354,0.06530191284525315
stanfordnlp_sst2,subgraphx,skipgrams,teacher_agreement,872,72,0.08256880733944949,0.9174311926605505,confidence>0.9,673,8,0.011887072808320909,,0.1111111111111111,,,,,,,,,,
stanfordnlp_sst2,subgraphx,skipgrams,teacher_agreement,872,72,0.08256880733944949,0.9174311926605505,confidence>0.95,606,4,0.0066006600660065695,,0.05555555555555555,,,,,,,,,,
stanfordnlp_sst2,subgraphx,skipgrams,gold_label,872,106,0.12155963302752293,0.9174311926605505,all,872,106,0.12155963302752293,0.04968482679730166,1.0,0.8228853638110252,0.8009631016306221,0.3288092214151122,0.3099224858435567,-0.02191300492785175,-0.038460929237585886,-0.00812452002991583,-0.01916571184384497,-0.0631056799588491,0.022379722886105246
stanfordnlp_sst2,subgraphx,skipgrams,gold_label,872,106,0.12155963302752293,0.9174311926605505,confidence>0.9,673,37,0.054977711738484425,,0.3490566037735849,0.795045045045045,0.7296022437531872,0.1788196874446445,0.1592009816054537,-0.06642666306716419,-0.12305698237591639,-0.01812802144427099,-0.01958524722850236,-0.06662926361145327,0.024372598079429427
stanfordnlp_sst2,subgraphx,skipgrams,gold_label,872,106,0.12155963302752293,0.9174311926605505,confidence>0.95,606,22,0.0363036303630363,,0.20754716981132076,0.7568493150684932,0.6068648816936487,0.10002354141447009,0.100753671322516,-0.14964171440905127,-0.2655985071049784,-0.05033916382252562,0.007646009542489902,-0.03788309476447014,0.09046872374181389
stanfordnlp_sst2,subgraphx,syntactic,teacher_agreement,872,71,0.08142201834862384,0.9174311926605505,all,872,71,0.08142201834862384,0.02161982019833472,1.0,0.8717975769724464,0.8724657558333773,0.2871421411762576,0.2956996978323494,0.00037740613552485094,-0.0166216144612267,0.01682633391585222,0.008189338012884217,-0.057914355995358345,0.07285109825530517
stanfordnlp_sst2,subgraphx,syntactic,teacher_agreement,872,71,0.08142201834862384,0.9174311926605505,confidence>0.9,686,18,0.026239067055393583,,0.2535211267605634,0.8592814371257484,0.8496340652029275,0.16116200776302236,0.19119041826986913,-0.008821776786580181,-0.07974913065076988,0.046352187175318554,0.03641594941258665,-0.08013287764516486,0.17767799727278688
stanfordnlp_sst2,subgraphx,syntactic,teacher_agreement,872,71,0.08142201834862384,0.9174311926605505,confidence>0.95,616,7,0.011363636363636354,,0.09859154929577464,,,,,,,,,,
stanfordnlp_sst2,subgraphx,syntactic,gold_label,872,109,0.125,0.9174311926605505,all,872,109,0.125,0.06342497433817719,1.0,0.8020128175838973,0.7999567136003464,0.32328910127624944,0.34113530581754603,-0.001762736624336025,-0.02518708088768163,0.02290663469526605,0.01675269472032697,-0.047414198564811494,0.08487409155853891
stanfordnlp_sst2,subgraphx,syntactic,gold_label,872,109,0.125,0.9174311926605505,confidence>0.9,686,45,0.06559766763848396,,0.41284403669724773,0.7550702028081123,0.7707054948864621,0.1850244135378129,0.20675387107384013,0.016317271225317724,-0.038127478051543526,0.07533874597851294,0.023079147987681826,-0.05036572155447356,0.09999136897390018
stanfordnlp_sst2,subgraphx,syntactic,gold_label,872,109,0.125,0.9174311926605505,confidence>0.95,616,30,0.04870129870129869,,0.27522935779816515,0.7136518771331058,0.6954493742889646,0.09348167231139105,0.1232862466559312,-0.018332503168592182,-0.1254043993231811,0.08417577708943949,0.03446089634224576,-0.00975132731914627,0.10499879923293343
stanfordnlp_sst2,subgraphx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,all,872,58,0.0665137614678899,0.017332571908968294,1.0,0.9156782174023553,0.8885664661526731,0.39805206658551817,0.3229013740309259,-0.02694444641089155,-0.050887685101755474,-0.007858906384044163,-0.07560345967347928,-0.16966223166343564,0.00993292251592745
stanfordnlp_sst2,subgraphx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,confidence>0.9,664,5,0.0075301204819276935,,0.08620689655172414,,,,,,,,,,
stanfordnlp_sst2,subgraphx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,confidence>0.95,611,3,0.004909983633387904,,0.05172413793103448,,,,,,,,,,
stanfordnlp_sst2,subgraphx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,all,872,98,0.11238532110091748,0.04022232778028617,1.0,0.8225096240046407,0.7689579707852133,0.33044130711968,0.2983097353444194,-0.05349212970631322,-0.07789252966118436,-0.030531590853777265,-0.03305966957172747,-0.08969017459194302,0.02065790626886821
stanfordnlp_sst2,subgraphx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,confidence>0.9,664,32,0.048192771084337394,,0.32653061224489793,0.7295292721518987,0.6656447784810127,0.09468925315218626,0.08505335886705795,-0.06486508059604329,-0.13951043457608026,-0.009880318842583054,-0.009016147504188304,-0.03291897788336938,0.018664272197344144
stanfordnlp_sst2,subgraphx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,confidence>0.95,611,26,0.04255319148936165,,0.2653061224489796,0.7343852728468113,0.6104536489151873,0.09259005388033213,0.08292609520402272,-0.12511306823406546,-0.24677900919352408,-0.01852307731757634,-0.006288952485123072,-0.044723058632944956,0.0394666549466375
stanfordnlp_sst2,token_shap_llm,tokens,teacher_agreement,872,73,0.08371559633027525,1.0,all,872,73,0.08371559633027525,0.03916633224815398,1.0,0.8348963601762478,0.833867677062081,0.3077422178420738,0.2734918456471634,-0.0005907939746161934,-0.02729626470217874,0.028182840608362958,-0.03564858676157415,-0.10987331807536593,0.03325353679048827
stanfordnlp_sst2,token_shap_llm,tokens,teacher_agreement,872,73,0.08371559633027525,1.0,confidence>0.9,744,32,0.043010752688172005,,0.4383561643835616,0.7933637640449438,0.7971822331460674,0.11572966578941028,0.15460241257346036,0.004863306959052698,-0.059480572582651,0.06579240943960349,0.05063688623732614,-0.025095811620065394,0.15663881902883928
stanfordnlp_sst2,token_shap_llm,tokens,teacher_agreement,872,73,0.08371559633027525,1.0,confidence>0.95,670,21,0.0313432835820896,,0.2876712328767123,0.7736444346613838,0.7989581040428497,0.09120117338939954,0.11184805074247346,0.023271996156161535,-0.07445744213553744,0.13187001319312866,0.026037193630676938,-0.026264851865164404,0.09797309028439467
stanfordnlp_sst2,token_shap_llm,tokens,gold_label,872,73,0.08371559633027525,1.0,all,872,73,0.08371559633027525,0.03916633224815398,1.0,0.8348963601762478,0.833867677062081,0.3077422178420738,0.2734918456471634,-0.0005907939746161934,-0.02729626470217874,0.028182840608362958,-0.03564858676157415,-0.10987331807536593,0.03325353679048827
stanfordnlp_sst2,token_shap_llm,tokens,gold_label,872,73,0.08371559633027525,1.0,confidence>0.9,744,32,0.043010752688172005,,0.4383561643835616,0.7933637640449438,0.7971822331460674,0.11572966578941028,0.15460241257346036,0.004863306959052698,-0.059480572582651,0.06579240943960349,0.05063688623732614,-0.025095811620065394,0.15663881902883928
stanfordnlp_sst2,token_shap_llm,tokens,gold_label,872,73,0.08371559633027525,1.0,confidence>0.95,670,21,0.0313432835820896,,0.2876712328767123,0.7736444346613838,0.7989581040428497,0.09120117338939954,0.11184805074247346,0.023271996156161535,-0.07445744213553744,0.13187001319312866,0.026037193630676938,-0.026264851865164404,0.09797309028439467
