dataset,method,regime,n,n_bert_errors,addition,n_added,auroc_base,auroc_full,delta_auroc,delta_auroc_ci_low,delta_auroc_ci_high,auprc_base,auprc_full,delta_auprc,delta_auprc_ci_low,delta_auprc_ci_high
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,constituency:gnn_confidence+explanation+bert_explanation,41,0.7701018258426966,0.7047050561797753,-0.06281412800632263,-0.16471024948269058,0.026343784061979764,0.11214413353020516,0.11442213058211034,0.010339564587676332,-0.04200038343581111,0.09056703091347929
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,syntactic:gnn_confidence,3,0.7701018258426966,0.7683900983146068,-0.001962181179447343,-0.03398042896523713,0.034560513986246294,0.11214413353020516,0.11060622066954992,-0.0005986229365968419,-0.02645334233165723,0.025901920962996733
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,syntactic:gnn_disagreement,1,0.7701018258426966,0.7772998595505618,0.006900939200870387,-0.0059535351595670334,0.025136533801244053,0.11214413353020516,0.1184636894075139,0.006286832254751694,-0.0056257243370625,0.020486204723045118
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,syntactic:gnn_confidence+explanation,22,0.7701018258426966,0.7492977528089887,-0.020145632428959694,-0.10827096923183897,0.061226862992494725,0.11214413353020516,0.14831591013056108,0.03412299226502507,-0.029590956668492246,0.11562421525025447
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,syntactic:gnn_confidence+explanation+bert_explanation,41,0.7701018258426966,0.7516239466292135,-0.017530926707308752,-0.10910161380230333,0.06774359288078935,0.11214413353020516,0.14785512152252434,0.044634836782353166,-0.03288334013478738,0.15452829815114297
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,window:gnn_confidence,3,0.7701018258426966,0.7504827949438203,-0.019945607791027747,-0.03807007104702873,-0.0028656979458204905,0.11214413353020516,0.10627811652964259,-0.003489493233760715,-0.021196197554547422,0.020970266520652245
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,window:gnn_disagreement,1,0.7701018258426966,0.7655372191011236,-0.004649251366730176,-0.008076002498642107,-0.0009934593018899574,0.11214413353020516,0.10985607101121996,-0.0028051819780531306,-0.007955123623058547,0.0012618736301082244
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,window:gnn_confidence+explanation,22,0.7701018258426966,0.6729722612359551,-0.09557176566015074,-0.15991741412214344,-0.03703639044071999,0.11214413353020516,0.08366416157209991,-0.027860732347049003,-0.05716646682596696,0.000530848812171136
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,window:gnn_confidence+explanation+bert_explanation,41,0.7701018258426966,0.7350333567415731,-0.03136821242687938,-0.11311860311237229,0.04263406065846156,0.11214413353020516,0.11106767432687767,0.005744076631443239,-0.04579423855408691,0.07606176056795025
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,skipgrams:gnn_confidence,3,0.7701018258426966,0.7785287921348314,0.00900097554705341,-0.027057901780247032,0.04638670725317823,0.11214413353020516,0.13390791896422066,0.025965487971370993,-0.0013254209632524588,0.06902642035235625
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,skipgrams:gnn_disagreement,1,0.7701018258426966,0.7654933286516854,-0.0046259985146134535,-0.008089254389630826,-0.0008775661995404334,0.11214413353020516,0.10934863774717968,-0.003576183253176311,-0.012153480179382873,0.001130994305009291
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,skipgrams:gnn_confidence+explanation,22,0.7701018258426966,0.7403002106741573,-0.027154835852879373,-0.09538438058605717,0.03186470969646907,0.11214413353020516,0.11111164886485572,0.0010621158456309515,-0.028019075575523644,0.03747078045898032
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,skipgrams:gnn_confidence+explanation+bert_explanation,41,0.7701018258426966,0.761279845505618,-0.007366996312314306,-0.08051301875498797,0.0605861240933322,0.11214413353020516,0.11442677871330437,0.007682865460933057,-0.03917030304767128,0.07470891398467323
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,committee:confidence+disagreement(4 topologies),16,0.7701018258426966,0.7411341292134831,-0.02838822561705411,-0.08259789630767679,0.024054809827581715,0.11214413353020516,0.11000221762978264,0.0015355980740376478,-0.03524629501916901,0.05483290799709952
stanfordnlp_sst2,subgraphx,bert_confidence>0.9,744,32,committee:confidence+explanation(4 topologies),88,0.7701018258426966,0.6745523174157303,-0.09188154859668908,-0.20246926089913161,0.006201530889040097,0.11214413353020516,0.07451559148661863,-0.04033265400968288,-0.08007404428934652,-0.006527547655048788
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,bert_explanation,19,0.7453958470907623,0.7931616406192677,0.045982269171415624,-0.03263121735935197,0.14238008544935524,0.086656777665657,0.11666111167049292,0.03971086028325477,-0.027261347169807233,0.13870926094560074
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,constituency:gnn_confidence,3,0.7453958470907623,0.7076087754053855,-0.03756958688070416,-0.0724317108352393,-0.00352980246246733,0.086656777665657,0.1028844340250764,0.022794612525378358,-0.010427121238198328,0.08289581417930093
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,constituency:gnn_disagreement,1,0.7453958470907623,0.7381319245726025,-0.00732677119021608,-0.013354471852769157,-0.0003451285328644642,0.086656777665657,0.0972195902322513,0.01770117690793539,-0.007607166983029863,0.09388866131541938
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,constituency:gnn_confidence+explanation,22,0.7453958470907623,0.5794995964487489,-0.16671642666225103,-0.30929449541284404,-0.04554291400689701,0.086656777665657,0.05372158776036079,-0.03442757211459518,-0.0761916200420584,-0.002396827168582982
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,constituency:gnn_confidence+explanation+bert_explanation,41,0.7453958470907623,0.6478098173013427,-0.09981801701178565,-0.25430469917305304,0.043055279994065165,0.086656777665657,0.06387450308261935,-0.022358034101331477,-0.0778376413227315,0.03003013546677026
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,syntactic:gnn_confidence,3,0.7453958470907623,0.7425343018563358,-0.0028708466814215566,-0.05063105781524352,0.053991294034884264,0.086656777665657,0.08712855382182284,0.004746764923453207,-0.030946568839414764,0.05397715502364295
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,syntactic:gnn_disagreement,1,0.7453958470907623,0.7529532614278377,0.007503775955762606,-0.011575236590297277,0.04222429221435794,0.086656777665657,0.09423744948187285,0.013411505172849794,-0.008094504084345956,0.07434590390346361
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,syntactic:gnn_confidence+explanation,22,0.7453958470907623,0.7481840193704601,0.0031287857268531825,-0.09563981216523601,0.09970595742463584,0.086656777665657,0.09347149198965969,0.012180411003705895,-0.038611439118846146,0.08196724570399742
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,syntactic:gnn_confidence+explanation+bert_explanation,41,0.7453958470907623,0.7647663071391885,0.01899181403797045,-0.08480827039747316,0.12493335575665684,0.086656777665657,0.12578459291513208,0.05191943514544949,-0.035322297241074635,0.18890170634104198
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,window:gnn_confidence,3,0.7453958470907623,0.7190549563430919,-0.026378012738639895,-0.05122532834397241,0.00020331551910478094,0.086656777665657,0.0765212111806791,-0.009221756093472214,-0.03165269899251349,0.016380386941787988
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,window:gnn_disagreement,1,0.7453958470907623,0.7392325188935358,-0.0062786309567595695,-0.01201976745276819,7.06443052571416e-05,0.086656777665657,0.08983134121959398,0.007690961944550284,-0.009752033567260402,0.06093832655886926
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,window:gnn_confidence+explanation,22,0.7453958470907623,0.6050333846944016,-0.14002420103910937,-0.23991955033374845,-0.0473313412801453,0.086656777665657,0.05010004767172861,-0.03757597922907158,-0.08048653427034083,-0.003504412923541627
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,window:gnn_confidence+explanation+bert_explanation,41,0.7453958470907623,0.7037200088047545,-0.04442288203093509,-0.17439461603000755,0.07585996955521733,0.086656777665657,0.07228031160878624,-0.014637083091080454,-0.059406493271506815,0.02745935633265689
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,skipgrams:gnn_confidence,3,0.7453958470907623,0.7464964414116957,0.001012960955434687,-0.055855855067185725,0.06502948609473709,0.086656777665657,0.11137866286556196,0.03488731638675252,-0.02040023811192197,0.12585668281667325
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,skipgrams:gnn_disagreement,1,0.7453958470907623,0.7400396213955536,-0.005421600787907288,-0.011087542134919404,0.0006201550387597494,0.086656777665657,0.08867664801965283,0.003860781307800202,-0.0036755224201132568,0.02076419470020738
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,skipgrams:gnn_confidence+explanation,22,0.7453958470907623,0.6888986719495194,-0.05513025455800119,-0.16238623691398962,0.0518887640308738,0.086656777665657,0.06605039468509609,-0.01860489478666401,-0.06232696585215619,0.031084303908601014
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,skipgrams:gnn_confidence+explanation+bert_explanation,41,0.7453958470907623,0.7497982243744956,0.0026755755143276745,-0.09283707675427172,0.11131079609208476,0.086656777665657,0.10303612087881896,0.0277800659531796,-0.04327322911565441,0.14361351235354475
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,committee:confidence+disagreement(4 topologies),16,0.7453958470907623,0.7060679433560789,-0.03926763229144052,-0.11835897912139423,0.046079019884120775,0.086656777665657,0.11220170483809014,0.024463466074726336,-0.051039928065686684,0.1256837357654986
stanfordnlp_sst2,subgraphx,bert_confidence>0.95,670,21,committee:confidence+explanation(4 topologies),88,0.7453958470907623,0.6361435174994498,-0.10760509669225111,-0.2942998907125669,0.04452762476333372,0.086656777665657,0.05249333631152422,-0.035632654787725974,-0.09079782288700781,0.00598144272554121
