dataset,method,regime,n,n_bert_errors,addition,n_added,auroc_base,auroc_full,delta_auroc,delta_auroc_ci_low,delta_auroc_ci_high,auprc_base,auprc_full,delta_auprc,delta_auprc_ci_low,delta_auprc_ci_high
setfit_ag_news,subgraphx,all,7600,471,syntactic:gnn_confidence+explanation,22,0.8868036687564534,0.8845968397374557,-0.0021705646289473753,-0.009659526872766,0.003943107173476772,0.3342144929388435,0.3244584787379348,-0.010191208633947608,-0.03180024699995022,0.011045365528756587
setfit_ag_news,subgraphx,all,7600,471,syntactic:gnn_confidence+explanation+bert_explanation,41,0.8868036687564534,0.8834028886528189,-0.003323266241210985,-0.011937464365149208,0.004355988817114777,0.3342144929388435,0.33968572453725937,0.004809322524726019,-0.02156463103055227,0.029523771729015567
setfit_ag_news,subgraphx,all,7600,471,window:gnn_confidence,3,0.8868036687564534,0.8863191193888544,-0.0005123074616509761,-0.0029772636465752234,0.0012414928638940085,0.3342144929388435,0.34308518554572126,0.008761769067262804,-0.004321496931605699,0.022195089586733215
setfit_ag_news,subgraphx,all,7600,471,window:gnn_disagreement,1,0.8868036687564534,0.8873823285113672,0.0005989269804884138,-0.00027724212361387166,0.0014325676759591455,0.3342144929388435,0.3479498771799123,0.013074274889955134,0.000342945133874037,0.025917270471882657
setfit_ag_news,subgraphx,all,7600,471,window:gnn_confidence+explanation,22,0.8868036687564534,0.8849789398226615,-0.0018012903003564228,-0.006380710124537961,0.0025623887003064145,0.3342144929388435,0.3417395806397062,0.007647246232899605,-0.013181184373209065,0.028443171112441313
setfit_ag_news,subgraphx,all,7600,471,window:gnn_confidence+explanation+bert_explanation,41,0.8868036687564534,0.8851081926963786,-0.0015868955051071203,-0.007698555268622734,0.005178313773472105,0.3342144929388435,0.35083384014448105,0.016195452178743637,-0.009545939486024165,0.04132451027683165
setfit_ag_news,subgraphx,all,7600,471,skipgrams:gnn_confidence,3,0.8868036687564534,0.886691093672893,-0.00013858501190707362,-0.0019607294415893177,0.0013045363912758392,0.3342144929388435,0.3403747669651794,0.005567721405506649,-0.007987445229493935,0.019100836306977557
setfit_ag_news,subgraphx,all,7600,471,skipgrams:gnn_disagreement,1,0.8868036687564534,0.8873701179864308,0.0005901396908630634,-0.0002930686605281396,0.0014587022373782036,0.3342144929388435,0.3493288204299207,0.014430735600726717,0.0019640828857452374,0.028820788754477963
setfit_ag_news,subgraphx,all,7600,471,skipgrams:gnn_confidence+explanation,22,0.8868036687564534,0.8830627808606872,-0.003719322460323903,-0.007889926908989769,0.0002731635355391809,0.3342144929388435,0.33641577285922675,0.0017209277749427937,-0.0170539276704492,0.018803328555886463
setfit_ag_news,subgraphx,all,7600,471,skipgrams:gnn_confidence+explanation+bert_explanation,41,0.8868036687564534,0.8828129118260124,-0.003920002101518795,-0.010481652663664237,0.0026641106432410923,0.3342144929388435,0.35041370795291965,0.015059563452603869,-0.008919208922939863,0.03938429066453477
