dataset,method,graph,feature,block,coef,ci_low,ci_high,significant_95
setfit_ag_news,subgraphx,skipgrams,progression_sufficiency_drop_k10,Progression,-0.49258770971347776,-1.2278418810489007,0.4090167472334783,False
setfit_ag_news,subgraphx,skipgrams,progression_sufficiency_drop_k3,Progression,-0.3208890293317213,-1.3888287596310052,1.0448025478111094,False
setfit_ag_news,subgraphx,skipgrams,progression_sufficiency_drop_k5,Progression,0.8061607864293351,-0.02349010629254237,1.4566366670499649,False
setfit_ag_news,subgraphx,syntactic,prediction_confidence,confidence,-1.2535268032940827,-2.491297708799554,-0.1180835134448065,True
setfit_ag_news,subgraphx,syntactic,consistency_baseline_margin,confidence,-0.40831523361395866,-1.1229427792939581,0.7580256270420347,False
setfit_ag_news,subgraphx,syntactic,auc_origin_entropy,confidence,-0.3962504534301039,-0.8012475031570748,-0.09386379003621179,True
setfit_ag_news,subgraphx,syntactic,auc_deletion_auc,AUC,-0.471337940247777,-1.4998477106410486,0.5118305197631223,False
setfit_ag_news,subgraphx,syntactic,auc_insertion_auc,AUC,0.9849956757165781,0.08027167241889853,1.65813030975165,True
setfit_ag_news,subgraphx,syntactic,consistency_preservation_necessity,Consistency,1.8747779124487136,1.0495065118037377,2.622774008287498,True
setfit_ag_news,subgraphx,syntactic,consistency_preservation_sufficiency,Consistency,0.9829845669027004,0.404801349380418,1.613103769244664,True
setfit_ag_news,subgraphx,syntactic,fidelity_asymmetry,Fidelity,-0.25178105990128397,-0.5914071062540937,0.1477047757208628,False
setfit_ag_news,subgraphx,syntactic,fidelity_minus,Fidelity,-1.5284668897585767,-2.613346186582707,-0.6385275053593233,True
setfit_ag_news,subgraphx,syntactic,fidelity_plus,Fidelity,-0.29271316075596415,-0.8578098996377251,0.08416359605329198,False
setfit_ag_news,subgraphx,syntactic,progression_concentration_top1,Progression,-0.011078954333402611,-0.15625218457561177,0.4098972233020004,False
setfit_ag_news,subgraphx,syntactic,progression_concentration_top10,Progression,0.12060653429932426,-0.024674320368756355,0.28515125243909645,False
setfit_ag_news,subgraphx,syntactic,progression_concentration_top3,Progression,0.033974919114138025,-0.2967906365212549,0.5624276923660935,False
setfit_ag_news,subgraphx,syntactic,progression_concentration_top5,Progression,-0.5509624968632996,-0.9427270090691275,-0.1566157692127954,True
setfit_ag_news,subgraphx,syntactic,progression_maskout_drop_k1,Progression,0.05027196644794242,-0.08331977657102627,0.1760781024701026,False
setfit_ag_news,subgraphx,syntactic,progression_maskout_drop_k10,Progression,1.9125836325255858,0.9970260193038208,3.003282434429134,True
setfit_ag_news,subgraphx,syntactic,progression_maskout_drop_k3,Progression,0.04327611999605991,-0.24472936991249894,0.32986803988286795,False
setfit_ag_news,subgraphx,syntactic,progression_maskout_drop_k5,Progression,-0.09178354303596872,-0.43884626830064866,0.20265277989482608,False
setfit_ag_news,subgraphx,syntactic,progression_sufficiency_drop_k1,Progression,0.16563597733519222,-0.14175801654896703,0.4234532909801042,False
setfit_ag_news,subgraphx,syntactic,progression_sufficiency_drop_k10,Progression,1.1725432314612745,0.6358232810929145,1.9818240652869414,True
setfit_ag_news,subgraphx,syntactic,progression_sufficiency_drop_k3,Progression,0.6359707462430654,0.2539108177039908,1.0425280606032312,True
setfit_ag_news,subgraphx,syntactic,progression_sufficiency_drop_k5,Progression,-0.4387248732732115,-1.0967470029364548,0.04455506636553254,False
setfit_ag_news,subgraphx,window,prediction_confidence,confidence,0.7730731145693686,-0.39040971921962847,2.087617143455873,False
setfit_ag_news,subgraphx,window,consistency_baseline_margin,confidence,0.3892881497231983,-0.6285691566985729,1.4221602121359238,False
setfit_ag_news,subgraphx,window,auc_origin_entropy,confidence,-0.05096974399564017,-0.45501976538143696,0.3258456143120442,False
setfit_ag_news,subgraphx,window,auc_deletion_auc,AUC,-0.6498498587019514,-1.597648317289206,0.3757348551330701,False
setfit_ag_news,subgraphx,window,auc_insertion_auc,AUC,-0.20400953126595328,-1.4464264556076636,0.9526194434540436,False
setfit_ag_news,subgraphx,window,consistency_preservation_necessity,Consistency,0.6950239596782046,-0.28702955333179203,1.5405676076455272,False
setfit_ag_news,subgraphx,window,consistency_preservation_sufficiency,Consistency,-0.7984946079572439,-1.4565783186646588,-0.2720889833329079,True
setfit_ag_news,subgraphx,window,fidelity_asymmetry,Fidelity,0.6637227785281927,0.23872545848420576,1.2130850539309794,True
setfit_ag_news,subgraphx,window,fidelity_minus,Fidelity,-1.0278252043917258,-1.7341338631649783,-0.44437156050717325,True
setfit_ag_news,subgraphx,window,fidelity_plus,Fidelity,-0.8522158900322058,-1.4205918657064829,-0.4357574050296976,True
setfit_ag_news,subgraphx,window,progression_concentration_top1,Progression,0.13306713035028922,-0.18073844318594356,0.472466425065534,False
setfit_ag_news,subgraphx,window,progression_concentration_top10,Progression,-0.16130451393704162,-0.3210044374431702,0.03810707708098256,False
setfit_ag_news,subgraphx,window,progression_concentration_top3,Progression,0.06431780525259082,-0.4237912433870956,0.5455443804322571,False
setfit_ag_news,subgraphx,window,progression_concentration_top5,Progression,-0.1540761539225504,-0.6248408551038559,0.07073671213962289,False
setfit_ag_news,subgraphx,window,progression_maskout_drop_k1,Progression,-0.1301632846385445,-0.26488526139116675,0.01770682849189954,False
setfit_ag_news,subgraphx,window,progression_maskout_drop_k10,Progression,0.5438237494447102,-0.19710000812295295,1.3177538003941816,False
