dataset,method,graph,target,n,n_errors,error_rate,teacher_gold_alignment,dimension,js_divergence_bits,cramers_v,chi2,chi2_p_value,legacy_weighted_sd,legacy_separability,n_correct,n_incorrect,pct_correct_by_quadrant,quadrant_share_pct
stanfordnlp_sst2,graphsvx,syntactic,gold_label,872,84,0.09633027522935778,0.9174311926605505,Dimension 4 (fidelity),0.0031798725465273106,0.024794307766997647,0.536068712346091,0.4640665617034254,0.7315402974487832,1.0345542100745173,788,84,"{""Faithful"": 100.0, ""Redundant"": 90.31, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}","{""Faithful"": 0.57, ""Redundant"": 99.43, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}"
stanfordnlp_sst2,graphsvx,window,teacher_agreement,872,16,0.01834862385321101,0.9174311926605505,Dimension 3 (consistency),0.2174542949788888,0.38282283829161934,127.79449985139195,1.615594831653594e-27,5.137812222674764,7.265963726232909,856,16,"{""Sufficient-Necessary"": 75.0, ""Sufficient-Redundant"": 98.94, ""Insufficient-Necessary"": 50.0, ""Insufficient-Redundant"": 100.0}","{""Sufficient-Necessary"": 1.83, ""Sufficient-Redundant"": 97.36, ""Insufficient-Necessary"": 0.69, ""Insufficient-Redundant"": 0.11}"
stanfordnlp_sst2,graphsvx,window,teacher_agreement,872,16,0.01834862385321101,0.9174311926605505,Dimension 4 (fidelity),0.0,,,,0.0,0.0,856,16,"{""Faithful"": 0.0, ""Redundant"": 98.17, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}","{""Faithful"": 0.0, ""Redundant"": 100.0, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}"
stanfordnlp_sst2,graphsvx,window,gold_label,872,76,0.08715596330275233,0.9174311926605505,Dimension 3 (consistency),0.028362365779498803,0.1829691426908123,29.192560658353443,2.0401895343371584e-06,5.160891137302863,7.298602240304816,796,76,"{""Sufficient-Necessary"": 75.0, ""Sufficient-Redundant"": 91.99, ""Insufficient-Necessary"": 50.0, ""Insufficient-Redundant"": 0.0}","{""Sufficient-Necessary"": 1.83, ""Sufficient-Redundant"": 97.36, ""Insufficient-Necessary"": 0.69, ""Insufficient-Redundant"": 0.11}"
stanfordnlp_sst2,graphsvx,window,gold_label,872,76,0.08715596330275233,0.9174311926605505,Dimension 4 (fidelity),0.0,,,,0.0,0.0,796,76,"{""Faithful"": 0.0, ""Redundant"": 91.28, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}","{""Faithful"": 0.0, ""Redundant"": 100.0, ""Incomplete"": 0.0, ""Unfaithful"": 0.0}"
stanfordnlp_sst2,subgraphx,constituency,teacher_agreement,872,14,0.016055045871559592,0.9174311926605505,Dimension 3 (consistency),0.06939041781086681,0.2614616809255553,59.61184763658751,7.114893962793237e-13,3.2862396078971394,4.647444622695777,858,14,"{""Sufficient-Necessary"": 100.0, ""Sufficient-Redundant"": 98.62, ""Insufficient-Necessary"": 50.0, ""Insufficient-Redundant"": 98.61}","{""Sufficient-Necessary"": 0.34, ""Sufficient-Redundant"": 66.28, ""Insufficient-Necessary"": 0.46, ""Insufficient-Redundant"": 32.91}"
stanfordnlp_sst2,subgraphx,constituency,teacher_agreement,872,14,0.016055045871559592,0.9174311926605505,Dimension 4 (fidelity),0.0627930416157778,0.061309008654558114,3.277668840802482,0.07022861459411052,0.7705759859276775,1.0897590101379409,858,14,"{""Faithful"": 0.0, ""Redundant"": 97.9, ""Incomplete"": 0.0, ""Unfaithful"": 99.6}","{""Faithful"": 0.0, ""Redundant"": 71.1, ""Incomplete"": 0.0, ""Unfaithful"": 28.9}"
stanfordnlp_sst2,subgraphx,constituency,gold_label,872,78,0.08944954128440363,0.9174311926605505,Dimension 3 (consistency),0.028754240124115885,0.2000182751852167,34.88637467583624,1.287481358959774e-07,5.708351998955986,8.072828815723124,794,78,"{""Sufficient-Necessary"": 33.33, ""Sufficient-Redundant"": 92.21, ""Insufficient-Necessary"": 25.0, ""Insufficient-Redundant"": 90.24}","{""Sufficient-Necessary"": 0.34, ""Sufficient-Redundant"": 66.28, ""Insufficient-Necessary"": 0.46, ""Insufficient-Redundant"": 32.91}"
stanfordnlp_sst2,subgraphx,constituency,gold_label,872,78,0.08944954128440363,0.9174311926605505,Dimension 4 (fidelity),0.01443552160519907,0.07571571019388658,4.9990615675835475,0.025361065873764264,2.1608621774056247,3.0559205977060917,794,78,"{""Faithful"": 0.0, ""Redundant"": 89.68, ""Incomplete"": 0.0, ""Unfaithful"": 94.44}","{""Faithful"": 0.0, ""Redundant"": 71.1, ""Incomplete"": 0.0, ""Unfaithful"": 28.9}"
stanfordnlp_sst2,subgraphx,skipgrams,teacher_agreement,872,16,0.01834862385321101,0.9174311926605505,Dimension 3 (consistency),0.023612033913183946,0.09337721274805201,7.603232966438811,0.054964449722736015,1.2532026226992903,1.7722961454228692,856,16,"{""Sufficient-Necessary"": 100.0, ""Sufficient-Redundant"": 98.1, ""Insufficient-Necessary"": 83.33, ""Insufficient-Redundant"": 98.53}","{""Sufficient-Necessary"": 0.11, ""Sufficient-Redundant"": 60.32, ""Insufficient-Necessary"": 0.69, ""Insufficient-Redundant"": 38.88}"
stanfordnlp_sst2,subgraphx,skipgrams,teacher_agreement,872,16,0.01834862385321101,0.9174311926605505,Dimension 4 (fidelity),0.18370603037274666,0.09303674767121003,7.547889355830145,0.022961309437314434,1.2486332881188367,1.7658341304881713,856,16,"{""Faithful"": 100.0, ""Redundant"": 97.32, ""Incomplete"": 0.0, ""Unfaithful"": 100.0}","{""Faithful"": 0.11, ""Redundant"": 68.35, ""Incomplete"": 0.0, ""Unfaithful"": 31.54}"
stanfordnlp_sst2,subgraphx,skipgrams,gold_label,872,78,0.08944954128440363,0.9174311926605505,Dimension 3 (consistency),0.0036403421922921613,0.04021141038781114,1.409986962128714,0.7031954106010571,1.1475995613678136,1.6229508638597772,794,78,"{""Sufficient-Necessary"": 100.0, ""Sufficient-Redundant"": 91.83, ""Insufficient-Necessary"": 83.33, ""Insufficient-Redundant"": 89.97}","{""Sufficient-Necessary"": 0.11, ""Sufficient-Redundant"": 60.32, ""Insufficient-Necessary"": 0.69, ""Insufficient-Redundant"": 38.88}"
stanfordnlp_sst2,subgraphx,skipgrams,gold_label,872,78,0.08944954128440363,0.9174311926605505,Dimension 4 (fidelity),0.006217786616968246,0.04981800067934579,2.1641585431513235,0.33889014791131356,1.421763503852837,2.010677229635774,794,78,"{""Faithful"": 100.0, ""Redundant"": 90.1, ""Incomplete"": 0.0, ""Unfaithful"": 93.09}","{""Faithful"": 0.11, ""Redundant"": 68.35, ""Incomplete"": 0.0, ""Unfaithful"": 31.54}"
stanfordnlp_sst2,subgraphx,syntactic,teacher_agreement,872,24,0.02752293577981646,0.9174311926605505,Dimension 3 (consistency),0.3537994327021602,0.4605581583044295,184.9632485816296,7.473997179724157e-40,7.534796750864093,10.655811754796732,848,24,"{""Sufficient-Necessary"": 77.42, ""Sufficient-Redundant"": 99.02, ""Insufficient-Necessary"": 42.86, ""Insufficient-Redundant"": 66.67}","{""Sufficient-Necessary"": 3.56, ""Sufficient-Redundant"": 93.92, ""Insufficient-Necessary"": 0.8, ""Insufficient-Redundant"": 1.72}"
stanfordnlp_sst2,subgraphx,syntactic,teacher_agreement,872,24,0.02752293577981646,0.9174311926605505,Dimension 4 (fidelity),0.0029544012538246425,0.012775654198913808,0.14232552066331533,0.9313102994180774,0.2090115135567958,0.2955869171641487,848,24,"{""Faithful"": 100.0, ""Redundant"": 97.23, ""Incomplete"": 0.0, ""Unfaithful"": 100.0}","{""Faithful"": 0.34, ""Redundant"": 99.43, ""Incomplete"": 0.0, ""Unfaithful"": 0.23}"
stanfordnlp_sst2,subgraphx,syntactic,gold_label,872,84,0.09633027522935778,0.9174311926605505,Dimension 3 (consistency),0.05729993117559835,0.23327985630145584,47.45379646245632,2.78287269304258e-10,6.882773944377839,9.733712258887303,788,84,"{""Sufficient-Necessary"": 67.74, ""Sufficient-Redundant"": 92.06, ""Insufficient-Necessary"": 71.43, ""Insufficient-Redundant"": 53.33}","{""Sufficient-Necessary"": 3.56, ""Sufficient-Redundant"": 93.92, ""Insufficient-Necessary"": 0.8, ""Insufficient-Redundant"": 1.72}"
stanfordnlp_sst2,subgraphx,syntactic,gold_label,872,84,0.09633027522935778,0.9174311926605505,Dimension 4 (fidelity),0.003179872546527231,0.024794307766997647,0.536068712346091,0.7648815022501956,0.7315402974487832,1.0345542100745173,788,84,"{""Faithful"": 100.0, ""Redundant"": 90.31, ""Incomplete"": 0.0, ""Unfaithful"": 100.0}","{""Faithful"": 0.34, ""Redundant"": 99.43, ""Incomplete"": 0.0, ""Unfaithful"": 0.23}"
stanfordnlp_sst2,subgraphx,window,teacher_agreement,872,16,0.01834862385321101,0.9174311926605505,Dimension 3 (consistency),0.2954491372786611,0.33248363702406686,96.39556167099127,9.254981639086804e-21,4.462216783525182,6.310527493510162,856,16,"{""Sufficient-Necessary"": 100.0, ""Sufficient-Redundant"": 99.26, ""Insufficient-Necessary"": 60.0, ""Insufficient-Redundant"": 85.19}","{""Sufficient-Necessary"": 0.8, ""Sufficient-Redundant"": 92.43, ""Insufficient-Necessary"": 0.57, ""Insufficient-Redundant"": 6.19}"
stanfordnlp_sst2,subgraphx,window,teacher_agreement,872,16,0.01834862385321101,0.9174311926605505,Dimension 4 (fidelity),0.012139238238498416,0.050713275872023754,2.242641296913972,0.32584917812481873,0.6806158425393622,0.9625361552851571,856,16,"{""Faithful"": 100.0, ""Redundant"": 98.25, ""Incomplete"": 0.0, ""Unfaithful"": 92.86}","{""Faithful"": 0.11, ""Redundant"": 98.28, ""Incomplete"": 0.0, ""Unfaithful"": 1.61}"
stanfordnlp_sst2,subgraphx,window,gold_label,872,76,0.08715596330275233,0.9174311926605505,Dimension 3 (consistency),0.04758786185219678,0.1917528474598411,32.06270273181058,5.076617631927692e-07,5.408647362360816,7.648982453944135,796,76,"{""Sufficient-Necessary"": 71.43, ""Sufficient-Redundant"": 92.8, ""Insufficient-Necessary"": 60.0, ""Insufficient-Redundant"": 74.07}","{""Sufficient-Necessary"": 0.8, ""Sufficient-Redundant"": 92.43, ""Insufficient-Necessary"": 0.57, ""Insufficient-Redundant"": 6.19}"
stanfordnlp_sst2,subgraphx,window,gold_label,872,76,0.08715596330275233,0.9174311926605505,Dimension 4 (fidelity),0.0053830733576564005,0.0584734382943763,2.9814926837625544,0.22520451324133953,1.6493220934582538,2.332493673290248,796,76,"{""Faithful"": 100.0, ""Redundant"": 91.48, ""Incomplete"": 0.0, ""Unfaithful"": 78.57}","{""Faithful"": 0.11, ""Redundant"": 98.28, ""Incomplete"": 0.0, ""Unfaithful"": 1.61}"
stanfordnlp_sst2,token_shap_llm,tokens,teacher_agreement,872,73,0.08371559633027525,1.0,Dimension 3 (consistency),0.054092274670722675,0.1788152681736499,27.882112915116494,3.844964510310807e-06,4.952482312314032,7.003867653487371,799,73,"{""Sufficient-Necessary"": 80.0, ""Sufficient-Redundant"": 94.44, ""Insufficient-Necessary"": 76.67, ""Insufficient-Redundant"": 91.67}","{""Sufficient-Necessary"": 9.17, ""Sufficient-Redundant"": 55.73, ""Insufficient-Necessary"": 3.44, ""Insufficient-Redundant"": 31.65}"
stanfordnlp_sst2,token_shap_llm,tokens,teacher_agreement,872,73,0.08371559633027525,1.0,Dimension 4 (fidelity),0.02424539444812019,0.12284459437272784,13.15917268767523,0.004304729360132012,3.4023139467235826,4.8115985269076225,799,73,"{""Faithful"": 80.28, ""Redundant"": 92.94, ""Incomplete"": 91.67, ""Unfaithful"": 92.08}","{""Faithful"": 8.14, ""Redundant"": 60.09, ""Incomplete"": 1.38, ""Unfaithful"": 30.39}"
stanfordnlp_sst2,token_shap_llm,tokens,gold_label,872,73,0.08371559633027525,1.0,Dimension 3 (consistency),0.054092274670722675,0.1788152681736499,27.882112915116494,3.844964510310807e-06,4.952482312314032,7.003867653487371,799,73,"{""Sufficient-Necessary"": 80.0, ""Sufficient-Redundant"": 94.44, ""Insufficient-Necessary"": 76.67, ""Insufficient-Redundant"": 91.67}","{""Sufficient-Necessary"": 9.17, ""Sufficient-Redundant"": 55.73, ""Insufficient-Necessary"": 3.44, ""Insufficient-Redundant"": 31.65}"
stanfordnlp_sst2,token_shap_llm,tokens,gold_label,872,73,0.08371559633027525,1.0,Dimension 4 (fidelity),0.02424539444812019,0.12284459437272784,13.15917268767523,0.004304729360132012,3.4023139467235826,4.8115985269076225,799,73,"{""Faithful"": 80.28, ""Redundant"": 92.94, ""Incomplete"": 91.67, ""Unfaithful"": 92.08}","{""Faithful"": 8.14, ""Redundant"": 60.09, ""Incomplete"": 1.38, ""Unfaithful"": 30.39}"
